"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-30","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"37",",,W","30",",,W",,,"  310",",,W","  330",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-31","4.03",",,W",,,"0.06",",,W,2400","1.0",",,W,2400","0.0",",,W,2400",,,"34",",,W","26",",,W",,,"   80",",,W","   80",",,W","12.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-01","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"47",",,W","33",",,W",,,"  260",",,W","  250",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-02","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"45",",,W","32",",,W",,,"  280",",,W","  300",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-03","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33",",,W","26",",,W",,,"  310",",,W","  310",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-04","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"34",",,W","22",",,W",,,"  310",",,W","  310",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-05","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"43",",,W","31",",,W",,,"  230",",,W","  240",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-06","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"49",",,W","36",",,W",,,"  170",",,W","  270",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-07","6.71",",,W",,,"0.27",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"42",",,W","36",",,W",,,"   60",",,W","   70",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-08","4.70",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"62",",,W","38",",,W",,,"  360",",,W","   30",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-09","12.30",",,W",,,"1.16",",,W,2400","9.4",",,W,2400","2.0",",,W,2400",,,"44",",,W","19",",,W",,,"  310",",,W","  320",",,W","23.0",",,W","36.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-10","8.50",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","7.9",",,W,2400",,,"32",",,W","19",",,W",,,"  280",",,W","  260",",,W","16.1",",,W","31.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-11","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.1",",,W,2400",,,"48",",,W","30",",,W",,,"  240",",,W","  240",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-12","7.16",",,W",,,"0.46",",,W,2400","0.0","T,,W,2400","2.0",",,W,2400",,,"40",",,W","30",",,W",,,"   70",",,W","   60",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-13","12.30",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","2.0",",,W,2400",,,"39",",,W","31",",,W",,,"  310",",,W","  310",",,W","28.0",",,W","48.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-14","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","2.0",",,W,2400",,,"41",",,W","28",",,W",,,"  250",",,W","  310",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-15","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"47",",,W","35",",,W",,,"  280",",,W","  280",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-16","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"35",",,W","28",",,W",,,"  310",",,W","  310",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-17","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"41",",,W","26",",,W",,,"  290",",,W","  290",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-18","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","35",",,W",,,"  250",",,W","  240",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-19","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","53",",,W",,,"  270",",,W","  330",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-20","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"55",",,W","39",",,W",,,"   60",",,W","   40",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-21","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"47",",,W","34",",,W",,,"  170",",,W","  240",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-22","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","42",",,W",,,"  240",",,W","  210",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-23","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","44",",,W",,,"  240",",,W","  240",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-24","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","58",",,W",,,"  150",",,W","  170",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-25","6.71",",,W",,,"0.54",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","44",",,W",,,"  190",",,W","  200",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-26","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"44",",,W","36",",,W",,,"  310",",,W","  300",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-27","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"54",",,W","35",",,W",,,"  250",",,W","  250",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-28","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","47",",,W",,,"  160",",,W","  160",",,W","10.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-01","6.04",",,W",,,"0.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","54",",,W",,,"  250",",,W","  260",",,W","16.1",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-02","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"64",",,W","35",",,W",,,"  270",",,W","  290",",,W","25.9",",,W","47.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-03","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"39",",,W","24",",,W",,,"  310",",,W","  300",",,W","18.1",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-04","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30",",,W","17",",,W",,,"  310",",,W","  260",",,W","19.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-05","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"37",",,W","14",",,W",,,"  350",",,W","  300",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-06","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"45",",,W","26",",,W",,,"  180",",,W","  180",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-07","4.25",",,W",,,"0.10",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"56",",,W","42",",,W",,,"  160",",,W","  160",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-08","7.61",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","47",",,W",,,"  250",",,W","  270",",,W","17.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-09","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","47",",,W",,,"  280",",,W","  270",",,W","23.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-10","7.61",",,W",,,"0.31",",,W,2400","2.1",",,W,2400","0.0",",,W,2400",,,"47",",,W","23",",,W",,,"  310",",,W","  290",",,W","19.9",",,W","33.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-11","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","1.2",",,W,2400",,,"29",",,W","17",",,W",,,"  290",",,W","  330",",,W","18.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-12","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"29",",,W","19",",,W",,,"  280",",,W","  300",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-13","4.47",",,W",,,"0.00",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"36",",,W","20",",,W",,,"  170",",,W","  180",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-14","13.42",",,W",,,"1.97",",,W,2400","7.6",",,W,2400","3.9",",,W,2400",,,"32",",,W","21",",,W",,,"   60",",,W","   40",",,W","28.0",",,W","38.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-15","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.9",",,W,2400",,,"26",",,W","20",",,W",,,"  280",",,W","  290",",,W","21.0",",,W","36.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-16","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.1",",,W,2400",,,"39",",,W","24",",,W",,,"  290",",,W","  280",",,W","19.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-17","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","3.9",",,W,2400",,,"47",",,W","29",",,W",,,"  280",",,W","  290",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-18","8.72",",,W",,,"0.08",",,W,2400","0.0","T,,W,2400","3.1",",,W,2400",,,"39",",,W","34",",,W",,,"   70",",,W","   60",",,W","19.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-19","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","3.1",",,W,2400",,,"47",",,W","34",",,W",,,"   60",",,W","   70",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-20","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"52",",,W","33",",,W",,,"   40",",,W","   40",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-21","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","42",",,W",,,"  270",",,W","  270",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-22","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"50",",,W","24",",,W",,,"  310",",,W","  310",",,W","23.9",",,W","42.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-23","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"42",",,W","23",",,W",,,"  310",",,W","  310",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-24","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","36",",,W",,,"  250",",,W","  240",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-25","6.71",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"62",",,W","42",",,W",,,"   30",",,W","  260",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-26","8.28",",,W",,,"0.14",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"42",",,W","37",",,W",,,"   70",",,W","   70",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-27","4.25",",,W",,,"0.26",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"53",",,W","37",",,W",,,"   60",",,W","   50",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-28","5.82",",,W",,,"0.72",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"46",",,W","41",",,W",,,"   70",",,W","   60",",,W","14.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-29","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"60",",,W","42",",,W",,,"   30",",,W","   40",",,W","18.1",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-30","5.82",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"52",",,W","38",",,W",,,"   60",",,W","   60",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-03-31","10.29",",,W",,,"1.51",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"43",",,W","37",",,W",,,"   70",",,W","   60",",,W","25.9",",,W","40.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-01","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","37",",,W",,,"   70",",,W","   60",",,W","25.9",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-02","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","40",",,W",,,"  290",",,W","  310",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-03","4.92",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","48",",,W",,,"  170",",,W","  180",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-04","6.93",",,W",,,"1.18",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","45",",,W",,,"   80",",,W","   90",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-05","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","45",",,W",,,"  120",",,W","  170",",,W","14.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-06","9.17",",,W",,,"0.73",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"53",",,W","40",",,W",,,"   60",",,W","   70",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-07","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","40",",,W",,,"  290",",,W","  290",",,W","17.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-08","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","40",",,W",,,"  310",",,W","  300",",,W","17.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-09","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"67",",,W","45",",,W",,,"  240",",,W","  240",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-10","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"74",",,W","53",",,W",,,"  160",",,W","  230",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-11","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"80",",,W","61",",,W",,,"  260",",,W","  240",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-12","2.91",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"76",",,W","58",",,W",,,"   40",",,W","  300",",,W","10.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-13","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","48",",,W",,,"  350",",,W","  310",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-14","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"66",",,W","48",",,W",,,"  180",",,W","  180",",,W","10.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-15","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","51",",,W",,,"  180",",,W","  240",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-16","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"87",",,W","59",",,W",,,"  310",",,W","  310",",,W","21.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-17","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"74",",,W","58",",,W",,,"  360",",,W","  340",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-18","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","47",",,W",,,"  170",",,W","  170",",,W","15.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-19","5.59",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"54",",,W","45",",,W",,,"  180",",,W","  160",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-20","4.03",",,W",,,"0.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"66",",,W","50",",,W",,,"  140",",,W","  150",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-21","7.38",",,W",,,"0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"53",",,W","48",",,W",,,"   70",",,W","   50",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-22","3.58",",,W",,,"0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","49",",,W",,,"   20",",,W","  310",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-04-23","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"66",",,W","46",",,W",,,"  160",",,W","   20",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
